sample_id,key,folder_id,model,image_path,caption_post_direct,caption_recon,reproj_mse_post_direct,reproj_cosine_post_direct,reproj_mse_recon,reproj_cosine_recon,clipscore_gt,clipscore_post_direct,clipscore_recon,clipscore_drop,bertscore_precision,bertscore_recall,bertscore_f1
416:152:000050156,50156,5,qwen3.5,data/mtf2025_web_images/00005/000050156.jpg,"A white ceramic bowl filled with penne pasta smothered in a creamy, light-colored sauce sits atop a matching saucer on a bright white surface, garnished with fresh slices of red tomato and green cucumber arranged decoratively around the rim.","A white bowl filled with creamy pasta topped with sliced tomatoes, cucumber, and a drizzle of sauce sits on a matching white plate against a clean, bright background.",0.0,1.0,0.021552562713623,0.931401789188385,30.50399780273437,38.80532836914063,35.75419235229492,3.051136016845703,0.81182957,0.84902334,0.83001
416:153:000050157,50157,5,qwen3.5,data/mtf2025_web_images/00005/000050157.jpg,"A bowl of creamy, light-brown soup sits centered in a wide-rimmed white ceramic bowl, garnished with two small sprigs of fresh green herbs on opposite sides, all arranged on a textured woven placemat with a fork and knife partially visible on either side, suggesting an elegant, minimalist dining presentation.","A creamy, light-brown soup is elegantly presented in a wide-rimmed white bowl, garnished with delicate sprigs of microgreens on either side, resting on a textured beige placemat alongside silverware, creating a refined and minimalist dining scene.",0.0,1.0,0.0219852514564991,0.9197890162467957,33.99673080444336,36.31929016113281,35.82364273071289,0.4956474304199219,0.8132425,0.8853396,0.8477609
416:154:000050158,50158,5,qwen3.5,data/mtf2025_web_images/00005/000050158.jpg,"A meticulously plated dish of creamy seafood salad, likely tuna or crab, garnished with fresh green peas, delicate dill sprigs, and a vibrant red tomato wedge, artfully arranged on a minimalist white oval plate against a clean, bright background.","A meticulously plated dish of creamy, chunky salad—likely tuna or chicken with diced vegetables—is artfully arranged on a white oval plate, garnished with fresh dill sprigs and scattered green peas, all set against a clean, minimalist white background that emphasizes the food’s vibrant colors and textures.",0.0,1.0,0.0213156882673501,0.9198029637336732,31.011871337890625,38.82901763916016,41.41371154785156,-2.5846939086914062,0.80208397,0.8650054,0.8323572
416:155:000050159,50159,5,qwen3.5,data/mtf2025_web_images/00005/000050159.jpg,"A white plate holds a colorful, rustic stir-fry or sautéed vegetable medley featuring halved Brussels sprouts with caramelized edges, sliced carrots, chickpeas, onions, and possibly mushrooms or tofu, all glistening with oil or sauce against a bright, minimalist background.","A white ceramic plate holds a colorful, steamed vegetable medley featuring golden-brown roasted potatoes, vibrant orange carrot slices, translucent onion pieces, and green peas, all glistening with a light sheen of oil or butter against a clean, bright white background that emphasizes the dish’s fresh, home-cooked appeal.",0.0,1.0,0.0281428266316652,0.9185547232627868,35.29094696044922,33.25010299682617,34.50623321533203,-1.2561302185058594,0.8183414,0.8612858,0.83926463
416:156:000050160,50160,5,qwen3.5,data/mtf2025_web_images/00005/000050160.jpg,"A vibrant, top-down view of a square ceramic plate with a golden-yellow rim, artfully arranged with fresh, raw vegetables including sliced white button mushrooms, florets of green broccoli, a whole peeled yellow onion, crisp green bell pepper strips, and bright orange carrot slices, all set against a clean white background to emphasize their natural colors and textures.","A white square plate holds an assortment of fresh, raw vegetables arranged in a colorful display: sliced brown mushrooms with gills visible, florets of green broccoli, a halved yellow onion revealing its layered rings, vibrant green bell pepper strips, and bright orange carrot slices, all set against a clean white background to emphasize their natural textures and hues.",0.0,1.0,0.0273756068199872,0.9390748143196106,33.562721252441406,31.282543182373047,35.451744079589844,-4.169200897216797,0.7958621,0.8886781,0.8397131
416:157:000050161,50161,5,qwen3.5,data/mtf2025_web_images/00005/000050161.jpg,"This close-up image showcases a vibrant, freshly cooked stir-fry or vegetable medley featuring bright green broccoli florets, tender white cauliflower pieces, diced red bell peppers, and orange carrots, all glistening with a light sauce that suggests a savory, healthy meal in progress.","This close-up image showcases a vibrant, freshly prepared stir-fry or mixed vegetable dish featuring bright green broccoli florets, diced red bell peppers, orange carrot pieces, and chunks of white cauliflower, all glistening with a light sauce and interspersed with small bits of garlic or ginger, creating a colorful and appetizing medley of textures and hues.",0.0,1.0,0.027017842978239,0.9180448055267334,32.69167709350586,37.09308624267578,39.12899017333984,-2.0359039306640625,0.8005419,0.84320986,0.8213221
416:158:000050162,50162,5,qwen3.5,data/mtf2025_web_images/00005/000050162.jpg,"A close-up, slightly blurred shot captures a colorful medley of penne pasta mixed with bite-sized pieces of broccoli, sliced mushrooms, diced red and yellow bell peppers, and green beans, all appearing to be sautéed or stir-fried together in a dark pan, suggesting a fresh, healthy vegetable pasta dish in preparation.","A close-up, slightly angled overhead shot captures a vibrant, freshly cooked pasta dish in a dark bowl, featuring elbow macaroni tossed with colorful vegetables including bright green broccoli florets, sliced brown mushrooms, diced red bell peppers, and yellow squash or zucchini, all glistening with sauce and steam, suggesting a warm, home-cooked meal ready to be served.",0.0,1.0,0.0255269948393106,0.9075272083282472,31.898426055908203,37.90392303466797,33.66511154174805,4.238811492919922,0.81017005,0.8623317,0.8354375
416:159:000050163,50163,5,qwen3.5,data/mtf2025_web_images/00005/000050163.jpg,"This close-up image showcases a creamy, off-white soup or stew brimming with vibrant green broccoli florets and sliced mushrooms, all gently simmering in a rich, velvety broth that suggests a comforting, hearty meal.","A close-up, shallow-focus shot of a creamy vegetable soup or stew featuring vibrant green broccoli florets, sliced mushrooms, and diced potatoes submerged in a thick, off-white broth, with the background softly blurred to emphasize the rich textures and colors of the ingredients in the foreground.",0.0,1.0,0.0291108544915914,0.9094904661178588,36.66940689086914,37.04563522338867,37.75563430786133,-0.7099990844726562,0.8189261,0.86372006,0.84072685
416:160:000050164,50164,5,qwen3.5,data/mtf2025_web_images/00005/000050164.jpg,"A white square plate holds a gourmet salad featuring creamy, shredded chicken or fish topped with fresh green herbs and a drizzle of dark sauce, nestled beside crisp lettuce leaves and yellow bell pepper slices, all presented against a clean white background.","A white square plate with rounded corners holds a neatly arranged salad featuring creamy dressing, shredded lettuce, sliced avocado, and a garnish of fresh herbs and red pepper, all set against a clean white background with subtle diagonal watermark lines.",0.0,1.0,0.0162319466471672,0.9321330785751344,30.28510856628418,36.82299423217773,34.266849517822266,2.5561447143554688,0.81580937,0.8434908,0.8294192
416:161:000050165,50165,5,qwen3.5,data/mtf2025_web_images/00005/000050165.jpg,"A vibrant, colorful pasta salad served on a white plate features an assortment of spiral-shaped pastas in black, yellow, and green hues, mixed with fresh vegetables including bright orange carrot sticks, florets of green broccoli, yellow bell pepper strips, red chili peppers, and small green peas, all arranged in a casual, appetizing mound against a clean white background.","A vibrant, top-down view of a white plate filled with cooked fusilli pasta tossed with colorful vegetables including bright green broccoli florets, orange carrot slices, yellow bell pepper pieces, and dark green spinach leaves, all glistening slightly as if lightly dressed in oil or sauce, set against a clean white background.",0.0,1.0,0.026686355471611,0.9184982180595398,33.889556884765625,38.58363723754883,36.23633575439453,2.347301483154297,0.8173984,0.88726914,0.85090184
416:162:000050166,50166,5,qwen3.5,data/mtf2025_web_images/00005/000050166.jpg,"A white ceramic bowl filled with a colorful, steamed vegetable medley—including glazed carrots, broccoli florets, cauliflower, baby corn, and green beans—rests on a warm-toned wooden surface, suggesting a healthy, home-cooked meal ready to be enjoyed.","A white ceramic bowl filled with a colorful medley of roasted vegetables—including golden-brown carrots, vibrant green broccoli florets, and tender cauliflower pieces—garnished with visible herbs and spices, resting on a warm-toned wooden surface under soft, natural lighting that highlights the dish’s rustic appeal.",0.0,1.0,0.027146853506565,0.9242358207702636,34.14794921875,33.91921615600586,34.47369384765625,-0.5544776916503906,0.81479514,0.8778112,0.84513015
416:163:000050167,50167,5,qwen3.5,data/mtf2025_web_images/00005/000050167.jpg,"This image displays a plated meal featuring a creamy, light-brown curry with chunks of chicken and green onions, served alongside a mound of white rice speckled with black pepper, garnished with two golden-brown fried potato balls at the top, and accompanied by a colorful side of steamed vegetables including orange carrot slices, green beans, and yellow squash pieces arranged at the bottom.","A white plate holds a hearty meal of creamy chicken stew with green onions, fluffy white rice, and a side of golden-brown fried potatoes and bright orange carrot slices, all arranged neatly on a light-colored surface.",0.0,1.0,0.0220716558396816,0.9274540543556212,38.32761001586914,31.924013137817383,34.789974212646484,-2.8659610748291016,0.85582787,0.7842246,0.81846315
416:164:000050168,50168,5,qwen3.5,data/mtf2025_web_images/00005/000050168.jpg,"A white bowl filled with a hearty, chunky tomato-based stew or soup—likely borscht or a similar Eastern European dish—is garnished with a dollop of sour cream and fresh green cilantro leaves, accompanied by a slice of toasted bread on the side and a polished silver spoon resting beside it, all arranged on a minimalist white surface that emphasizes the vibrant colors and textures of the meal.","A white ceramic bowl filled with a hearty, chunky stew or soup—likely containing diced tomatoes, beans, and possibly meat or vegetables—is garnished with a dollop of creamy white sauce (perhaps sour cream or yogurt) and a sprig of fresh green cilantro, accompanied by a silver spoon resting on the left side of the bowl and two golden-brown toasted bread slices placed on the right, all arranged on a clean white plate against a bright white background.",0.0,1.0,0.0266029424965381,0.9090974926948548,33.384483337402344,37.9697494506836,31.85612297058105,6.113626480102539,0.7976103,0.8488732,0.8224437
416:165:000050169,50169,5,qwen3.5,data/mtf2025_web_images/00005/000050169.jpg,"A steaming bowl of creamy mushroom soup, garnished with fresh dill and parsley, sits beside an ornate black ladle decorated with a vibrant red-and-gold fish motif, all arranged on a textured beige linen surface.","A creamy mushroom soup garnished with fresh parsley and dill sits in a decorative ceramic bowl with floral patterns, accompanied by a matching spoon resting beside it on a textured beige placemat.",0.0,1.0,0.0319090373814106,0.9101099967956544,37.34980392456055,38.54719924926758,38.88958740234375,-0.3423881530761719,0.8259945,0.87833107,0.85135925
416:166:000050170,50170,5,qwen3.5,data/mtf2025_web_images/00005/000050170.jpg,"A rustic, softly lit table scene features a plate of creamy mushroom pasta garnished with fresh herbs, accompanied by a glass of white wine, a block of cheese with garlic cloves beside it, and a textured blue cloth draped nearby, evoking a cozy, gourmet dining atmosphere.","A rustic wooden table is set with a plate of creamy mushroom pasta garnished with fresh herbs and cherry tomatoes, accompanied by a wedge of Parmesan cheese, a whole garlic bulb, a glass of white wine, and a fork resting beside the dish, all arranged on a textured cloth napkin under soft natural lighting.",0.0,1.0,0.027970477938652,0.935814082622528,36.56844329833984,35.159027099609375,34.74701690673828,0.4120101928710937,0.8311846,0.86472076,0.8476211
416:167:000050171,50171,5,qwen3.5,data/mtf2025_web_images/00005/000050171.jpg,"A white, scalloped-edge plate holds a neatly arranged serving of fresh, vibrant green broccoli florets clustered at the top and pale, slender enoki mushrooms with small bulbous caps fanned out below them, all set against a clean, neutral background that emphasizes the natural colors and textures of the raw vegetables.","A white oval plate holds a neatly arranged serving of steamed green broccoli florets and sliced button mushrooms, presented against a clean, minimalist white background that emphasizes the fresh, healthy appearance of the vegetables.",0.0,1.0,0.0203563068062067,0.9225966334342957,37.25699615478516,36.78728866577149,40.07316207885742,-3.285873413085937,0.8305745,0.88286763,0.8559231
416:168:000050172,50172,5,qwen3.5,data/mtf2025_web_images/00005/000050172.jpg,"A plate of pasta with a rich, brown meat sauce sits on a wooden board against a white background, the spiral-shaped noodles partially covered by the hearty, textured stew that appears to contain chunks of meat and vegetables.","A plate of pasta with a rich, reddish-brown meat sauce is presented on a white surface, with the pasta arranged neatly beside the sauce and the plate resting on a wooden board.",0.0,1.0,0.0209652315825223,0.9286186099052428,36.03619003295898,36.14805221557617,35.78881072998047,0.3592414855957031,0.82683265,0.83756083,0.8321622
416:169:000050173,50173,5,qwen3.5,data/mtf2025_web_images/00005/000050173.jpg,"A creamy pasta dish, likely fettuccine with chicken and mushrooms, is served in a white bowl and garnished with fresh herbs and grated cheese, accompanied by a glass of lemon-infused water with mint and lemon slices, all set on a clean white table with a subtle patterned placemat.","A white oval plate holds a creamy pasta dish with wide noodles, chunks of chicken or seafood, and fresh green herbs as garnish, set against a softly blurred background featuring a glass of pale yellow beverage with lemon slices and mint leaves, suggesting a light, elegant meal in a bright, airy setting.",0.0,1.0,0.0280585885047912,0.9256253838539124,32.17144775390625,37.99462127685547,38.32215881347656,-0.3275375366210937,0.82084507,0.8327882,0.82677346
416:170:000050174,50174,5,qwen3.5,data/mtf2025_web_images/00005/000050174.jpg,"A vibrant red ceramic bowl with a textured, checkered pattern and a matching handle sits on a black-and-white woven placemat, filled with a hearty pasta dish topped with melted cheese, diced carrots, peas, and possibly chicken or turkey; beside it rests a folded olive-green napkin with a silver fork, while in the background, a glass of water, a pepper grinder, and a wooden box holding breadsticks and purple grapes create a warm, inviting dining scene.","A steaming bowl of creamy pasta topped with diced carrots, peas, and melted cheese sits on a woven placemat, flanked by a glass of water, a small jar of red pepper flakes, and a fork resting on a green napkin, all arranged on a rustic wooden table.",0.0,1.0,0.032923974096775,0.914240539073944,36.96524429321289,32.54880142211914,34.05210494995117,-1.5033035278320312,0.79442334,0.83668506,0.81500673
416:171:000050175,50175,5,qwen3.5,data/mtf2025_web_images/00005/000050175.jpg,"A white ceramic baking dish holds a golden-brown, baked pasta casserole featuring elbow macaroni mixed with corn, diced tomatoes, green peppers, and possibly onions or mushrooms, all coated in a creamy sauce and topped with a slightly crisped, browned crust.","A close-up, slightly angled view of a white ceramic baking dish filled with a creamy baked pasta casserole featuring elbow macaroni, diced tomatoes, green peppers, and melted cheese on top, set against a clean white background.",0.0,1.0,0.0285179298371076,0.9104740023612976,36.501895904541016,35.32283401489258,36.249141693115234,-0.9263076782226562,0.829731,0.83901525,0.83434725
416:172:000050176,50176,5,qwen3.5,data/mtf2025_web_images/00005/000050176.jpg,"A creamy pasta dish, likely fettuccine alfredo with chicken and garnished with fresh herbs, is elegantly presented in a wide-rimmed white bowl atop a gray tablecloth, accompanied by a black-and-white striped napkin holding a fork and knife, with stainless steel cutlery, a glass of water with greenery, and a glass of amber-colored beverage arranged in the background for a refined dining setting.","A creamy, herb-flecked pasta dish—likely fettuccine or linguine—is artfully plated in a wide-rimmed white bowl, garnished with fresh green herbs and possibly crumbled cheese, set against a checkered tablecloth with silverware and glassware softly blurred in the background, evoking a cozy, upscale dining atmosphere.",0.0,1.0,0.0256703924387693,0.9334786534309388,35.85873794555664,32.810874938964844,36.2427864074707,-3.43191146850586,0.81250226,0.8691902,0.8398908
416:173:000050177,50177,5,qwen3.5,data/mtf2025_web_images/00005/000050177.jpg,"A vibrant, rustic-style salad featuring fresh green lettuce, roasted red and orange bell peppers, earthy mushrooms, and a sprig of purple basil, artfully arranged in a white ceramic bowl atop a colorful woven textile, surrounded by copper vessels and a burlap sack to evoke a warm, artisanal dining atmosphere.","A vibrant, rustic salad served in a white bowl on a wooden table, featuring fresh green lettuce, red bell peppers, and dark leafy greens, garnished with a sprig of fresh herbs, surrounded by scattered green onions and flanked by rustic metal containers and a woven placemat, evoking a warm, artisanal dining atmosphere.",0.0,1.0,0.0360687710344791,0.906529664993286,34.25124740600586,35.27778625488281,34.667335510253906,0.6104507446289062,0.81147575,0.84855175,0.8295997
416:174:000050178,50178,5,qwen3.5,data/mtf2025_web_images/00005/000050178.jpg,"Set against a rustic, textured wooden backdrop with a vintage filter effect, a shallow black skillet holds a savory seafood or vegetable stir-fry garnished with fresh dill and a lemon wedge, accompanied by a glass of golden white wine and a crusty bread roll, evoking a cozy, artisanal dining experience.","A rustic wooden table is set with a shallow metal bowl containing a creamy mushroom and herb dish garnished with fresh dill, accompanied by a halved lemon, a glass of pale yellow liquid (likely white wine or juice), and a small mound of coarse salt, all arranged against a textured, weathered background that evokes a cozy, artisanal dining atmosphere.",0.0,1.0,0.0312823429703712,0.902379870414734,33.44282150268555,38.02147674560547,35.695987701416016,2.325489044189453,0.81394196,0.8658073,0.8390739
416:175:000050179,50179,5,qwen3.5,data/mtf2025_web_images/00005/000050179.jpg,"A hearty, rustic stew featuring tender chunks of meat, vibrant orange carrots, and leafy greens simmered in a rich, reddish-brown sauce, served over a mound of fluffy white rice in a simple off-white ceramic bowl, all presented on a warm, light-toned wooden table with visible grain.","A white ceramic bowl filled with a hearty stew of tender browned meat chunks, vibrant orange carrots, and green leafy vegetables in a rich reddish-brown sauce, served alongside a mound of fluffy white rice and garnished with finely chopped green herbs, all resting on a rustic light wood-grain surface.",0.0,1.0,0.0196974575519561,0.9299349784851074,31.174636840820312,32.52853775024414,33.76958465576172,-1.241046905517578,0.7981488,0.83926487,0.81819063
416:176:000050180,50180,5,qwen3.5,data/mtf2025_web_images/00005/000050180.jpg,"A white, round plate holds a colorful medley of cooked vegetables—including orange carrot slices, translucent cabbage pieces, dark eggplant chunks, and green bell pepper strips—glistening with a light sauce or oil, presented against a clean white background with faint watermark text.","A white plate holds a colorful, steamed vegetable medley featuring vibrant orange carrot slices, translucent cabbage pieces, tender green beans, and chunks of pale yellow squash or potato, all glistening with a light sauce against a clean, minimalist background.",0.0,1.0,0.0225766506046056,0.8974032402038574,41.312477111816406,34.45619201660156,32.442970275878906,2.013221740722656,0.8019774,0.80119246,0.8015847
416:177:000050181,50181,5,qwen3.5,data/mtf2025_web_images/00005/000050181.jpg,"A vibrant stir-fry dish is being cooked in a pan, featuring a colorful medley of fresh vegetables including bright green beans, orange carrot sticks, florets of broccoli, sliced baby corn, and dark brown mushrooms, all glistening with oil and being tossed with a wooden spatula.","A vibrant, close-up view of a colorful stir-fry dish featuring an assortment of fresh vegetables—including bright green snap peas, orange carrot slices, red bell pepper chunks, broccoli florets, and earthy brown mushrooms—glistening with sauce and being tossed in a wok with a wooden spatula, suggesting a healthy, home-cooked meal in progress.",0.0,1.0,0.027561156079173,0.9153367280960084,38.24481201171875,35.41374206542969,33.58919143676758,1.8245506286621092,0.81814414,0.9212879,0.8666579
416:178:000050182,50182,5,qwen3.5,data/mtf2025_web_images/00005/000050182.jpg,"A close-up, top-down view of a colorful pasta dish served on a white plate, featuring bowtie-shaped pasta (farfalle) tossed with sliced pink ham, whole button mushrooms, bright green peas, and yellow corn kernels, all lightly coated in a creamy sauce and arranged in a casual mound.","A close-up, top-down view of a white plate holding a serving of cooked penne pasta mixed with sliced mushrooms, bright green peas, and small yellow corn kernels, all lightly coated in a creamy sauce and garnished with a few scattered peas and corn around the edges.",0.0,1.0,0.0325800254940986,0.9128013253211976,35.23033142089844,39.377925872802734,35.67018508911133,3.7077407836914062,0.82447636,0.88196915,0.8522543
416:179:000050183,50183,5,qwen3.5,data/mtf2025_web_images/00005/000050183.jpg,"A vibrant, top-down view of a light blue ceramic plate holding a colorful, healthy salad composed of shredded white cabbage or coleslaw, sliced green cucumbers, bright red cherry tomatoes, shredded orange carrots, and golden-brown fried mushrooms or tempura pieces, all arranged neatly against a clean white background.","A white plate holds a colorful, neatly arranged salad featuring shredded carrots, cherry tomatoes, sliced cucumbers, and a creamy dressing, all set against a clean white background.",0.0,1.0,0.0204037968069314,0.939959704875946,37.537818908691406,37.03074645996094,33.49698257446289,3.533763885498047,0.8500949,0.8876873,0.8684845
416:180:000050184,50184,5,qwen3.5,data/mtf2025_web_images/00005/000050184.jpg,"A white rectangular plate holds a colorful, creamy vegetable and meat salad featuring broccoli florets, red bell peppers, green beans, carrots, cauliflower, and sliced mushrooms drizzled with white sauce, accompanied by several golden-brown breadsticks arranged beside it on a textured lime-green placemat set against a dark wooden surface.","A white oval plate holds a colorful, fresh salad with chunks of red bell pepper, broccoli, carrots, and possibly feta or cheese, drizzled with creamy dressing, accompanied by several golden-brown breadsticks arranged beside it, all set on a textured green placemat atop a dark wooden surface.",0.0,1.0,0.0311118960380554,0.9149877429008484,38.93921661376953,34.111167907714844,34.23720169067383,-0.1260337829589843,0.8235903,0.89977205,0.85999733
416:181:000050185,50185,5,qwen3.5,data/mtf2025_web_images/00005/000050185.jpg,"A creamy pasta dish, likely fettuccine alfredo with chicken and broccoli, is elegantly plated in a wide-rimmed white bowl, set against a softly lit table scene that includes a glass of white wine and a striped napkin in the background.","A creamy, light-colored sauce generously coats wide, flat pasta noodles and tender pieces of chicken in a white ceramic bowl, with flecks of green herbs or vegetables visible throughout the dish, set against a softly blurred background featuring a glass of water and a checkered napkin on a bright, clean table surface.",0.0,1.0,0.0258319806307554,0.9367825388908386,38.143516540527344,36.76763916015625,37.24784851074219,-0.4802093505859375,0.8125651,0.8648869,0.83791
416:182:000050186,50186,5,qwen3.5,data/mtf2025_web_images/00005/000050186.jpg,"A creamy, pale-yellow sauce generously coats a bed of green beans, chickpeas, and florets of cauliflower on an oval white plate, garnished with thinly sliced red onions and fresh green herbs, all presented on a rustic wooden surface.","A white oval plate holds a creamy, pale-yellow dish—likely a savory custard or cheese-based preparation—garnished with bright green peas, thinly sliced red onions, and dollops of a fluffy white topping (possibly whipped cream or mashed potatoes), all arranged artfully on a rustic wooden surface with visible grain and texture.",0.0,1.0,0.0319536104798316,0.9000327587127686,34.819297790527344,38.52422332763672,33.857025146484375,4.667198181152344,0.78769016,0.8298099,0.8082017
416:183:000050187,50187,5,qwen3.5,data/mtf2025_web_images/00005/000050187.jpg,"A vibrant, top-down food photography composition features a hearty stew in a white bowl at the center, surrounded by fresh ingredients including a glossy purple eggplant, a bright orange bell pepper, a red chili pepper, a bulb of fennel, a cluster of ripe red tomatoes on the vine, a head of garlic, sliced carrots, and a small metal dish filled with dried red chilies and a spoon — all arranged artfully on a clean white background to emphasize color contrast and culinary appeal.","A vibrant, top-down food photograph showcases a hearty stew in a white bowl at the center, surrounded by fresh ingredients including whole red and yellow bell peppers, cherry tomatoes, garlic bulbs, sliced carrots, red chili peppers, green onions, and a small dish of dried spices, all arranged on a clean white surface to emphasize the dish’s rustic, homemade appeal.",0.0,1.0,0.0306202732026577,0.9210399389266968,27.936935424804688,33.26548767089844,27.75813865661621,5.507349014282227,0.81975675,0.85164505,0.8353967
416:184:000050188,50188,5,qwen3.5,data/mtf2025_web_images/00005/000050188.jpg,"A vibrant, top-down view of a black bowl filled with a colorful medley of roasted vegetables—including bright green broccoli florets, earthy brown mushrooms with visible gills, glossy red bell pepper strips, and orange carrot pieces—arranged artfully on an ornate white ceramic plate against a clean white background.","A white ceramic plate with a scalloped rim holds a colorful, steamed vegetable medley featuring bright green broccoli florets, sliced brown mushrooms, vibrant orange carrot sticks, and red bell pepper pieces, all arranged in a circular pattern against a stark white background.",0.0,1.0,0.0207769274711608,0.9400137066841124,32.65250396728516,31.59107208251953,32.95489501953125,-1.3638229370117188,0.8385719,0.8731961,0.85553384
416:185:000050189,50189,5,qwen3.5,data/mtf2025_web_images/00005/000050189.jpg,"A white oval plate holds a savory dish of sliced chicken breast in a creamy herb sauce, garnished with fresh rosemary and served alongside spiral pasta and a bed of green lettuce, all set on a red-and-white checkered tablecloth with blurred background elements including bread, olive oil, and wine glasses suggesting a cozy, rustic dining scene.","A white oval plate holds a creamy pasta dish with penne noodles, sliced mushrooms, and green herbs, set against a red-and-white checkered tablecloth with small glass bowls of sauce and garnish in the background.",0.0,1.0,0.0254412684589624,0.9301831126213074,32.769222259521484,31.28438377380371,33.59256362915039,-2.30817985534668,0.8082328,0.8700938,0.83802325
416:186:000050190,50190,5,qwen3.5,data/mtf2025_web_images/00005/000050190.jpg,"A steaming bowl of creamy mushroom soup, garnished with fresh dill and parsley, sits beside an ornate black ladle decorated with a vibrant red-and-gold fish motif, all arranged on a textured beige linen surface.","A creamy mushroom soup garnished with fresh parsley and dill sits in a decorative ceramic bowl with floral patterns, accompanied by a matching spoon resting beside it on a textured beige placemat.",0.0,1.0,0.0319090373814106,0.9101099967956544,37.34980392456055,38.54719924926758,38.889591217041016,-0.3423919677734375,0.8259945,0.87833107,0.85135925
416:187:000050191,50191,5,qwen3.5,data/mtf2025_web_images/00005/000050191.jpg,"A rustic wooden table is set with a black cast-iron skillet containing a golden-yellow omelet or frittata topped with sliced mushrooms and fresh herbs, accompanied by grilled bread slices, whole mushrooms, a fork, and sprigs of parsley, evoking a cozy, homemade meal.","A rustic wooden table is set with a black oval plate holding a creamy mushroom pasta dish garnished with fresh herbs and sliced mushrooms, accompanied by toasted bread slices, whole mushrooms, and a wooden-handled fork, all arranged to evoke a cozy, homemade meal.",0.0,1.0,0.035592682659626,0.9160054326057434,39.54972076416016,37.2197151184082,35.681026458740234,1.5386886596679688,0.82411826,0.86013025,0.84173924
416:188:000050192,50192,5,qwen3.5,data/mtf2025_web_images/00005/000050192.jpg,"A white ceramic bowl filled with creamy pasta—likely fettuccine or penne—topped with tender chicken pieces, green peas, and a rich, light-colored sauce, sits centered on a clean white surface against a softly blurred white brick wall background, creating a bright, minimalist, and appetizing food presentation.","A white ceramic bowl filled with creamy pasta—likely fettuccine or linguine—topped with chunks of tender chicken, finely chopped green onions, and a rich, light-colored sauce, all presented on a clean white surface against a softly blurred background that emphasizes the dish’s appetizing appeal.",0.0,1.0,0.0257137920707464,0.922550618648529,33.76955795288086,39.02378082275391,40.00539016723633,-0.981609344482422,0.8239372,0.83870673,0.83125633
416:189:000050193,50193,5,qwen3.5,data/mtf2025_web_images/00005/000050193.jpg,"A white plate with a delicate gray dotted rim holds a hearty meal of creamy mushroom and leek pasta garnished with fresh thyme, accompanied by two golden-brown toasted bread slices topped with melted butter, all set against a rustic wooden table with a fork resting beside the plate and a whole garlic bulb in the background.","A creamy mushroom pasta dish, garnished with fresh herbs, is served on a white plate alongside two golden-brown toasted bread slices, accompanied by a fork resting on a checkered napkin atop a rustic wooden table.",0.0,1.0,0.026450028643012,0.9186854362487792,34.63629531860352,37.61460113525391,39.33904647827149,-1.724445343017578,0.80823034,0.83797324,0.8228332
416:190:000050194,50194,5,qwen3.5,data/mtf2025_web_images/00005/000050194.jpg,"A white table is set with a square bowl of cooked mussels garnished with green herbs, a plate of sliced salmon and vegetables including broccoli and purple cabbage, two clear wine glasses, and silverware, suggesting an elegant meal ready to be enjoyed.","A close-up, slightly high-angle shot captures a white ceramic bowl filled with creamy pasta—likely penne or fusilli—tossed with sliced mushrooms and garnished with fresh green herbs, resting on a white tablecloth alongside a matching plate of cold cuts (ham, salami, cheese) and pickled vegetables, flanked by two clear glass water goblets and silverware, suggesting an elegant yet casual dining setting.",0.0,1.0,0.0353795103728771,0.9134451150894164,32.16743850708008,34.9371223449707,28.139955520629883,6.79716682434082,0.8090335,0.84011054,0.82427925
416:191:000050195,50195,5,qwen3.5,data/mtf2025_web_images/00005/000050195.jpg,"A creamy pasta dish, likely fettuccine with chicken and mushrooms, is served in a white bowl and garnished with fresh herbs and grated cheese, accompanied by a glass of lemon-infused water with mint and lemon slices, all set on a clean white table with a subtle patterned placemat.","A white oval plate holds a creamy pasta dish with wide noodles, chunks of chicken or seafood, and fresh green herbs as garnish, set against a softly blurred background featuring a glass of pale yellow beverage with lemon slices and mint leaves, suggesting a light, elegant meal in a bright, airy setting.",0.0,1.0,0.0280585885047912,0.9256253838539124,32.17144775390625,37.99462127685547,38.3221549987793,-0.3275337219238281,0.82084507,0.8327882,0.82677346
416:192:000050196,50196,5,qwen3.5,data/mtf2025_web_images/00005/000050196.jpg,"A top-down view of a white plate featuring a colorful, neatly arranged meal: golden-brown sautéed mushrooms on the left, vibrant green chopped parsley in the center, shredded white cabbage at the top, and orange-yellow diced carrots or bell peppers on the right, all set against a clean white background with subtle diagonal lines framing the composition.","A white plate holds a colorful, artfully arranged dish featuring sliced brown mushrooms, shredded pale green cabbage, and golden-brown fried or sautéed pieces—possibly plantains or potatoes—garnished with a sprig of fresh green herbs, all set against a clean white background.",0.0,1.0,0.0217186734080314,0.9187909960746764,34.408897399902344,35.52315139770508,34.267723083496094,1.2554283142089844,0.82680064,0.86534256,0.8456327
